# t K U E
0.507 5.00015 4.5404e-05 5.00019
0.508 5.00015 4.52833e-05 5.00019
0.509 5.00015 4.51629e-05 5.00019
0.51 5.00015 4.50429e-05 5.00019
0.511 5.00015 4.49232e-05 5.00019
0.512 5.00015 4.48039e-05 5.00019
0.513 5.00015 4.46849e-05 5.00019
0.514 5.00015 4.45662e-05 5.00019
0.515 5.00015 4.44479e-05 5.00019
0.516 5.00015 4.433e-05 5.00019
0.517 5.00015 4.42124e-05 5.00019
0.518 5.00015 4.40951e-05 5.00019
0.519 5.00015 4.39781e-05 5.00019
0.52 5.00015 4.38615e-05 5.00019
0.521 5.00015 4.37452e-05 5.00019
0.522 5.00015 4.36293e-05 5.00019
0.523 5.00015 4.35137e-05 5.00019
0.524 5.00015 4.33984e-05 5.00019
0.525 5.00015 4.32835e-05 5.00019
0.526 5.00015 4.31688e-05 5.00019
0.527 5.00015 4.30546e-05 5.00019
0.528 5.00015 4.29406e-05 5.00019
0.529 5.00015 4.2827e-05 5.00019
0.53 5.00015 4.27137e-05 5.00019
0.531 5.00015 4.26007e-05 5.00019
0.532 5.00015 4.2488e-05 5.00019
0.533 5.00015 4.23757e-05 5.00019
0.534 5.00015 4.22637e-05 5.00019
0.535 5.00015 4.2152e-05 5.00019
0.536 5.00015 4.20406e-05 5.00019
0.537 5.00015 4.19295e-05 5.00019
0.538 5.00015 4.18188e-05 5.00019
0.539 5.00015 4.17084e-05 5.00019
0.54 5.00015 4.15983e-05 5.00019
0.541 5.00015 4.14885e-05 5.00019
0.542 5.00015 4.1379e-05 5.00019
0.543 5.00015 4.12698e-05 5.00019
0.544 5.00015 4.1161e-05 5.00019
0.545 5.00015 4.10524e-05 5.00019
0.546 5.00015 4.09442e-05 5.00019
0.547 5.00015 4.08363e-05 5.00019
0.548 5.00015 4.07287e-05 5.00019
0.549 5.00015 4.06214e-05 5.00019
0.55 5.00015 4.05144e-05 5.00019
0.551 5.00015 4.04077e-05 5.00019
0.552 5.00015 4.03013e-05 5.00019
0.553 5.00015 4.01952e-05 5.00019
0.554 5.00015 4.00894e-05 5.00019
0.555 5.00015 3.99839e-05 5.00019
0.556 5.00015 3.98787e-05 5.00019
0.557 5.00015 3.97739e-05 5.00019
0.558 5.00015 3.96693e-05 5.00019
0.559 5.00015 3.9565e-05 5.00019
0.56 5.00015 3.9461e-05 5.00019
0.561 5.00015 3.93573e-05 5.00019
0.562 5.00015 3.92539e-05 5.00019
0.563 5.00015 3.91508e-05 5.00019
0.564 5.00015 3.9048e-05 5.00019
0.565 5.00015 3.89455e-05 5.00019
0.566 5.00015 3.88432e-05 5.00019
0.567 5.00015 3.87413e-05 5.00019
0.568 5.00015 3.86397e-05 5.00019
0.569 5.00015 3.85383e-05 5.00019
0.57 5.00015 3.84372e-05 5.00019
0.571 5.00015 3.83364e-05 5.00019
0.572 5.00015 3.8236e-05 5.00019
0.573 5.00015 3.81357e-05 5.00019
0.574 5.00015 3.80358e-05 5.00019
0.575 5.00015 3.79362e-05 5.00019
0.576 5.00015 3.78368e-05 5.00019
0.577 5.00015 3.77377e-05 5.00019
0.578 5.00015 3.76389e-05 5.00019
0.579 5.00015 3.75404e-05 5.00019
0.58 5.00015 3.74422e-05 5.00019
0.581 5.00015 3.73442e-05 5.00019
0.582 5.00015 3.72465e-05 5.00019
0.583 5.00015 3.71491e-05 5.00019
0.584 5.00015 3.7052e-05 5.00019
0.585 5.00015 3.69552e-05 5.00019
0.586 5.00015 3.68586e-05 5.00019
0.587 5.00015 3.67623e-05 5.00019
0.588 5.00015 3.66662e-05 5.00019
0.589 5.00015 3.65705e-05 5.00019
0.59 5.00015 3.6475e-05 5.00019
0.591 5.00015 3.63798e-05 5.00019
0.592 5.00015 3.62848e-05 5.00019
0.593 5.00015 3.61901e-05 5.00019
0.594 5.00015 3.60957e-05 5.00019
0.595 5.00015 3.60016e-05 5.00019
0.596 5.00015 3.59077e-05 5.00019
0.597 5.00015 3.58141e-05 5.00019
0.598 5.00015 3.57207e-05 5.00019
0.599 5.00016 3.56276e-05 5.00019
0.6 5.00016 3.55348e-05 5.00019
0.601 5.00016 3.54422e-05 5.00019
0.602 5.00016 3.53499e-05 5.00019
0.603 5.00016 3.52579e-05 5.00019
0.604 5.00016 3.51661e-05 5.00019
0.605 5.00016 3.50746e-05 5.00019
0.606 5.00016 3.49833e-05 5.00019
0.607 5.00016 3.48923e-05 5.00019
0.608 5.00016 3.48015e-05 5.00019
0.609 5.00016 3.4711e-05 5.00019
0.61 5.00016 3.46208e-05 5.00019
0.611 5.00016 3.45308e-05 5.00019
0.612 5.00016 3.44411e-05 5.00019
0.613 5.00016 3.43516e-05 5.00019
0.614 5.00016 3.42624e-05 5.00019
0.615 5.00016 3.41734e-05 5.00019
0.616 5.00016 3.40847e-05 5.00019
0.617 5.00016 3.39962e-05 5.00019
0.618 5.00016 3.3908e-05 5.00019
0.619 5.00016 3.382e-05 5.00019
0.62 5.00016 3.37322e-05 5.00019
0.621 5.00016 3.36447e-05 5.00019
0.622 5.00016 3.35575e-05 5.00019
0.623 5.00016 3.34705e-05 5.00019
0.624 5.00016 3.33838e-05 5.00019
0.625 5.00016 3.32972e-05 5.00019
0.626 5.00016 3.3211e-05 5.00019
0.627 5.00016 3.31249e-05 5.00019
0.628 5.00016 3.30392e-05 5.00019
0.629 5.00016 3.29536e-05 5.00019
0.63 5.00016 3.28683e-05 5.00019
0.631 5.00016 3.27833e-05 5.00019
0.632 5.00016 3.26984e-05 5.00019
0.633 5.00016 3.26138e-05 5.00019
0.634 5.00016 3.25295e-05 5.00019
0.635 5.00016 3.24454e-05 5.00019
0.636 5.00016 3.23615e-05 5.00019
0.637 5.00016 3.22779e-05 5.00019
0.638 5.00016 3.21944e-05 5.00019
0.639 5.00016 3.21113e-05 5.00019
0.64 5.00016 3.20283e-05 5.00019
0.641 5.00016 3.19456e-05 5.00019
0.642 5.00016 3.18631e-05 5.00019
0.643 5.00016 3.17809e-05 5.00019
0.644 5.00016 3.16989e-05 5.00019
0.645 5.00016 3.16171e-05 5.00019
0.646 5.00016 3.15355e-05 5.00019
0.647 5.00016 3.14542e-05 5.00019
0.648 5.00016 3.13731e-05 5.00019
0.649 5.00016 3.12922e-05 5.00019
0.65 5.00016 3.12115e-05 5.00019
0.651 5.00016 3.11311e-05 5.00019
0.652 5.00016 3.10509e-05 5.00019
0.653 5.00016 3.09709e-05 5.00019
0.654 5.00016 3.08912e-05 5.00019
0.655 5.00016 3.08116e-05 5.00019
